SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011003,应付税项,2186128000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011008,其他应付款及应计费用,26063631000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011009,预收款项,13156844000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011010,短期贷款,5034168000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011012,拨备(流动),6677479000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004011999,流动负债合计,113665327000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004013999,净流动资产,86352127000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004015999,总资产减流动负债,213306218000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004020001,长期贷款,22671729000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004020003,递延税项负债,1343266000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004020008,拨备(非流动),1089747000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004020997,非流动负债其他项目,20607675000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004020999,非流动负债合计,45712417000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004025999,总负债,159377744000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004027999,少数股东权益,257581000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004028999,净资产,167593801000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004030001,股本,405000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004030002,储备,167335815000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004030999,股东权益,167336220000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004036999,总权益,167593801000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004037999,总权益及非流动负债,213306218000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2024-03-31 00:00:00,003,12-31,004039999,总权益及总负债,326971545000.0,2024-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,13720825000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001004,无形资产,8628739000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001009,递延税项资产,2160750000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001017,长期投资,364476000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001019,其他投资,6922241000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,60199798000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001030,中长期存款,18293650000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,14904260000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004001999,非流动资产合计,125194739000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002001,存货,44422837000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002003,应收帐款,12150928000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002004,应收票据,125661000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,20078875000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002008,短期投资,502816000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,4794031000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002010,现金及等价物,33631313000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002011,短期存款,52797857000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),20775793000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002020,贷款及垫款(流动),9772589000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004002999,流动资产合计,199052700000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004009999,总资产,324247439000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011001,应付帐款,62098500000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011003,应付税项,1838222000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,25614650000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011009,预收款项,13614756000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011010,短期贷款,6183376000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011012,拨备(流动),6238092000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004011999,流动负债合计,115587596000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004013999,净流动资产,83465104000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,208659843000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004020001,长期贷款,21673969000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004020003,递延税项负债,1494287000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004020008,拨备(非流动),1215546000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,20014273000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004020999,非流动负债合计,44398075000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004025999,总负债,159985671000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004027999,少数股东权益,266279000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004028999,净资产,164261768000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004030001,股本,407000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004030002,储备,163995082000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004030999,股东权益,163995489000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004036999,总权益,164261768000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,208659843000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-12-31 00:00:00,001,12-31,004039999,总权益及总负债,324247439000.0,2023-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001002,物业厂房及设备,12707660000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001004,无形资产,6364660000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001009,递延税项资产,2385405000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001017,长期投资,369886000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001019,其他投资,8066276000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001022,指定以公允价值记账之金融资产,58428088000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001030,中长期存款,18701409000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001997,非流动资产其他项目,15245291000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004001999,非流动资产合计,122268675000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002001,存货,36842283000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002003,应收帐款,13677498000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002004,应收票据,818815000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002005,预付款按金及其他应收款,18008742000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002008,短期投资,805713000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002009,受限制存款及现金,4725321000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002010,现金及等价物,31652566000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002011,短期存款,51358738000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002013,指定以公允价值记账之金融资产(流动),14866168000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002020,贷款及垫款(流动),6719983000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004002999,流动资产合计,179475827000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004009999,总资产,301744502000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011001,应付帐款,54682769000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011003,应付税项,2511629000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011008,其他应付款及应计费用,22329531000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011009,预收款项,11189860000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011010,短期贷款,2060828000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011012,拨备(流动),6206622000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004011999,流动负债合计,98981239000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004013999,净流动资产,80494588000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004015999,总资产减流动负债,202763263000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004020001,长期贷款,22774352000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004020003,递延税项负债,1201213000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004020008,拨备(非流动),974946000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004020997,非流动负债其他项目,17749263000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004020999,非流动负债合计,42699774000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004025999,总负债,141681013000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004027999,少数股东权益,272809000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004028999,净资产,160063489000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004030001,股本,407000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004030002,储备,159790273000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004030999,股东权益,159790680000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004036999,总权益,160063489000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004037999,总权益及非流动负债,202763263000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-09-30 00:00:00,004,12-31,004039999,总权益及总负债,301744502000.0,2023-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,12019697000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001004,无形资产,6022056000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001009,递延税项资产,2616219000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001017,长期投资,393037000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001019,其他投资,8216675000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,59467861000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001030,中长期存款,13785172000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,15540046000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004001999,非流动资产合计,118060763000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002001,存货,38454691000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002003,应收帐款,12541275000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002004,应收票据,1640327000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,19819186000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002008,短期投资,1002271000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,4626218000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002010,现金及等价物,31458952000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002011,短期存款,43095579000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002013,指定以公允价值记账之金融资产(流动),13713191000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002020,贷款及垫款(流动),7143860000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004002999,流动资产合计,173495550000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004009999,总资产,291556313000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011001,应付帐款,55106248000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011003,应付税项,2308186000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,20201026000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011009,预收款项,9887617000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011010,短期贷款,1122048000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011012,拨备(流动),5960115000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004011999,流动负债合计,94585240000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004013999,净流动资产,78910310000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,196971073000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004020001,长期贷款,21763554000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004020003,递延税项负债,1326542000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004020008,拨备(非流动),1067218000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004020997,非流动负债其他项目,17760467000.0,2023-06-30 00:00:00
